frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.len,label
0.816114,10.0.0.2,10.0.0.1,38228,80,0x0018,138,0
16.649022,10.0.0.1,10.0.0.2,80,51902,0x0018,223,0
1.610066,10.0.0.2,10.0.0.1,38436,80,0x0018,138,0
1.180706,10.0.0.1,10.0.0.3,80,38308,0x0014,54,1
3.551493,10.0.0.3,10.0.0.1,35430,80,0x0002,54,1
0.647137,10.0.0.3,10.0.0.1,19691,80,0x0002,54,1
3.392821,10.0.0.3,10.0.0.1,31528,80,0x0002,54,1
0.1718,10.0.0.1,10.0.0.3,80,7502,0x0014,54,1
1.936242,10.0.0.3,10.0.0.1,61810,80,0x0002,54,1
5.205463,10.0.0.2,10.0.0.1,39404,80,0x0018,138,0
1.014149,10.0.0.1,10.0.0.3,80,32939,0x0014,54,1
0.275725,10.0.0.3,10.0.0.1,10240,80,0x0002,54,1
0.073996,10.0.0.3,10.0.0.1,4211,80,0x0002,54,1
1.459355,10.0.0.1,10.0.0.3,80,48543,0x0014,54,1
2.40569,10.0.0.2,10.0.0.1,38676,80,0x0002,74,0
10.868638,10.0.0.1,10.0.0.2,80,33200,0x0011,66,0
7.03628,10.0.0.2,10.0.0.1,60478,80,0x0011,66,0
8.27245,10.0.0.2,10.0.0.1,60846,80,0x0011,66,0
5.140304,10.0.0.3,10.0.0.1,17569,80,0x0002,54,1
0.065791,10.0.0.1,10.0.0.3,80,3918,0x0014,54,1
3.173265,10.0.0.3,10.0.0.1,25878,80,0x0002,54,1
13.737741,10.0.0.1,10.0.0.2,80,33956,0x0010,66,0
1.010715,10.0.0.2,10.0.0.1,38274,80,0x0002,74,0
2.269317,10.0.0.2,10.0.0.1,38632,80,0x0010,66,0
10.741274,10.0.0.1,10.0.0.2,80,33156,0x0018,223,0
2.379441,10.0.0.1,10.0.0.2,80,38670,0x0010,66,0
7.32123,10.0.0.1,10.0.0.2,80,60562,0x0012,74,0
4.991958,10.0.0.3,10.0.0.1,12216,80,0x0002,54,1
4.823566,10.0.0.1,10.0.0.3,80,5778,0x0014,54,1
7.592871,10.0.0.2,10.0.0.1,60630,80,0x0010,66,0
16.834342,10.0.0.1,10.0.0.2,80,51938,0x0010,66,0
1.224573,10.0.0.1,10.0.0.3,80,39688,0x0014,54,1
2.981977,10.0.0.1,10.0.0.3,80,22047,0x0014,54,1
0.652337,10.0.0.3,10.0.0.1,19903,80,0x0002,54,1
12.976742,10.0.0.2,10.0.0.1,33738,80,0x0010,66,0
6.387299,10.0.0.2,10.0.0.1,60332,80,0x0010,66,0
5.219179,10.0.0.3,10.0.0.1,20281,80,0x0002,54,1
4.921097,10.0.0.3,10.0.0.1,9575,80,0x0002,54,1
1.192752,10.0.0.2,10.0.0.1,38340,80,0x0010,66,0
5.306217,10.0.0.1,10.0.0.3,80,23686,0x0014,54,1
3.77755,10.0.0.1,10.0.0.2,80,39060,0x0012,74,0
5.630715,10.0.0.1,10.0.0.2,80,60144,0x0012,74,0
3.680863,10.0.0.1,10.0.0.3,80,39902,0x0014,54,1
1.893009,10.0.0.2,10.0.0.1,38532,80,0x0010,66,0
11.681335,10.0.0.1,10.0.0.2,80,33398,0x0010,66,0
12.341815,10.0.0.2,10.0.0.1,33586,80,0x0002,74,0
16.250236,10.0.0.1,10.0.0.2,80,51794,0x0019,192,0
4.831535,10.0.0.1,10.0.0.2,80,39316,0x0010,66,0
5.393403,10.0.0.3,10.0.0.1,27194,80,0x0002,54,1
3.693058,10.0.0.1,10.0.0.3,80,40306,0x0014,54,1
5.562577,10.0.0.2,10.0.0.1,60130,80,0x0010,66,0
5.71247,10.0.0.1,10.0.0.2,80,60164,0x0011,66,0
10.161636,10.0.0.2,10.0.0.1,33016,80,0x0010,66,0
4.05156,10.0.0.1,10.0.0.3,80,51344,0x0014,54,1
12.998656,10.0.0.2,10.0.0.1,33750,80,0x0010,66,0
1.328591,10.0.0.3,10.0.0.1,43411,80,0x0002,54,1
1.187901,10.0.0.2,10.0.0.1,38340,80,0x0018,138,0
5.78318,10.0.0.2,10.0.0.1,60178,80,0x0010,66,0
11.879984,10.0.0.1,10.0.0.2,80,33454,0x0010,66,0
4.892115,10.0.0.1,10.0.0.3,80,8469,0x0014,54,1
13.17673,10.0.0.1,10.0.0.2,80,33790,0x0018,1640,0
15.739806,10.0.0.1,10.0.0.2,80,51678,0x0018,223,0
16.696613,10.0.0.1,10.0.0.2,80,51920,0x0012,74,0
3.600774,10.0.0.1,10.0.0.2,80,39032,0x0010,66,0
1.751503,10.0.0.1,10.0.0.3,80,55851,0x0014,54,1
2.163208,10.0.0.3,10.0.0.1,1230,80,0x0002,54,1
1.383857,10.0.0.1,10.0.0.3,80,45575,0x0014,54,1
5.476869,10.0.0.3,10.0.0.1,29061,80,0x0002,54,1
5.49219,10.0.0.1,10.0.0.3,80,29356,0x0014,54,1
4.326206,10.0.0.1,10.0.0.2,80,39194,0x0010,66,0
10.010048,10.0.0.2,10.0.0.1,32976,80,0x0010,66,0
13.443178,10.0.0.2,10.0.0.1,33848,80,0x0002,74,0
7.818975,10.0.0.1,10.0.0.2,80,60710,0x0018,223,0
8.328323,10.0.0.1,10.0.0.2,80,60866,0x0010,66,0
13.391606,10.0.0.2,10.0.0.1,33840,80,0x0010,66,0
2.286182,10.0.0.3,10.0.0.1,4542,80,0x0002,54,1
2.488752,10.0.0.1,10.0.0.3,80,9624,0x0014,54,1
3.810294,10.0.0.1,10.0.0.3,80,44889,0x0014,54,1
12.087445,10.0.0.2,10.0.0.1,33524,80,0x0010,66,0
12.143393,10.0.0.1,10.0.0.2,80,33530,0x0010,66,0
15.677693,10.0.0.2,10.0.0.1,51670,80,0x0018,138,0
3.605884,10.0.0.3,10.0.0.1,37002,80,0x0002,54,1
4.923416,10.0.0.1,10.0.0.3,80,9673,0x0014,54,1
3.631988,10.0.0.3,10.0.0.1,38011,80,0x0002,54,1
12.842194,10.0.0.2,10.0.0.1,33704,80,0x0010,66,0
15.165656,10.0.0.2,10.0.0.1,34324,80,0x0010,66,0
4.924798,10.0.0.1,10.0.0.3,80,9727,0x0014,54,1
5.546687,10.0.0.1,10.0.0.3,80,30614,0x0014,54,1
0.869388,10.0.0.3,10.0.0.1,27721,80,0x0002,54,1
11.968531,10.0.0.2,10.0.0.1,33480,80,0x0018,138,0
3.04819,10.0.0.2,10.0.0.1,38882,80,0x0010,66,0
11.494479,10.0.0.2,10.0.0.1,33360,80,0x0002,74,0
0.463802,10.0.0.1,10.0.0.3,80,15372,0x0014,54,1
5.505606,10.0.0.1,10.0.0.3,80,29648,0x0014,54,1
6.006806,10.0.0.1,10.0.0.2,80,60240,0x0018,223,0
12.08456,10.0.0.1,10.0.0.2,80,33524,0x0018,223,0
3.308346,10.0.0.3,10.0.0.1,29402,80,0x0002,54,1
0.094549,10.0.0.3,10.0.0.1,4824,80,0x0002,54,1
0.841961,10.0.0.3,10.0.0.1,26760,80,0x0002,54,1
5.811478,10.0.0.2,10.0.0.1,60194,80,0x0010,66,0
4.112592,10.0.0.3,10.0.0.1,52329,80,0x0002,54,1
6.181255,10.0.0.2,10.0.0.1,60302,80,0x0010,78,0
4.386447,10.0.0.2,10.0.0.1,39218,80,0x0011,66,0
15.338482,10.0.0.1,10.0.0.2,80,51590,0x0010,66,0
10.519895,10.0.0.1,10.0.0.2,80,33106,0x0018,1640,0
3.766406,10.0.0.3,10.0.0.1,43177,80,0x0002,54,1
2.034562,10.0.0.1,10.0.0.2,80,38564,0x0011,66,0
0.550757,10.0.0.2,10.0.0.1,38162,80,0x0010,66,0
12.199347,10.0.0.2,10.0.0.1,33540,80,0x0018,138,0
0.814769,10.0.0.2,10.0.0.1,38228,80,0x0010,66,0
0.388029,10.0.0.3,10.0.0.1,13247,80,0x0002,54,1
16.964819,10.0.0.2,10.0.0.1,51982,80,0x0011,66,0
4.856089,10.0.0.1,10.0.0.3,80,7063,0x0014,54,1
13.038972,10.0.0.2,10.0.0.1,33760,80,0x0018,138,0
4.821607,10.0.0.2,10.0.0.1,39316,80,0x0010,66,0
16.408913,10.0.0.1,10.0.0.2,80,51840,0x0010,66,0
8.066405,10.0.0.2,10.0.0.1,60788,80,0x0010,66,0
0.421594,10.0.0.3,10.0.0.1,14164,80,0x0002,54,1
5.177271,10.0.0.3,10.0.0.1,18798,80,0x0002,54,1
1.308586,10.0.0.1,10.0.0.3,80,42642,0x0014,54,1
15.419712,10.0.0.2,10.0.0.1,51624,80,0x0010,66,0
6.109436,10.0.0.2,10.0.0.1,60272,80,0x0011,66,0
12.235739,10.0.0.2,10.0.0.1,33554,80,0x0011,66,0
3.096877,10.0.0.3,10.0.0.1,24466,80,0x0002,54,1
11.972512,10.0.0.2,10.0.0.1,33480,80,0x0011,66,0
14.218836,10.0.0.1,10.0.0.2,80,34084,0x0018,223,0
1.269434,10.0.0.3,10.0.0.1,41324,80,0x0002,54,1
4.926989,10.0.0.3,10.0.0.1,9820,80,0x0002,54,1
1.459634,10.0.0.1,10.0.0.3,80,48555,0x0014,54,1
5.103768,10.0.0.1,10.0.0.3,80,16365,0x0014,54,1
0.150014,10.0.0.3,10.0.0.1,6886,80,0x0002,54,1
3.531432,10.0.0.3,10.0.0.1,34895,80,0x0002,54,1
1.660543,10.0.0.1,10.0.0.3,80,53403,0x0014,54,1
1.76168,10.0.0.3,10.0.0.1,56125,80,0x0002,54,1
1.101663,10.0.0.3,10.0.0.1,35753,80,0x0002,54,1
17.10457,10.0.0.1,10.0.0.2,80,52014,0x0012,74,0
2.054245,10.0.0.3,10.0.0.1,64418,80,0x0002,54,1
2.10568,10.0.0.3,10.0.0.1,65308,80,0x0002,54,1
13.793341,10.0.0.1,10.0.0.2,80,33978,0x0011,66,0
12.174575,10.0.0.2,10.0.0.1,33532,80,0x0010,66,0
4.768796,10.0.0.1,10.0.0.3,80,3829,0x0014,54,1
4.197643,10.0.0.1,10.0.0.3,80,54353,0x0014,54,1
1.341589,10.0.0.3,10.0.0.1,43912,80,0x0002,54,1
1.99665,10.0.0.2,10.0.0.1,38550,80,0x0010,66,0
3.705054,10.0.0.2,10.0.0.1,39052,80,0x0018,138,0
8.136313,10.0.0.2,10.0.0.1,60804,80,0x0010,66,0
3.636881,10.0.0.3,10.0.0.1,38208,80,0x0002,54,1
14.584929,10.0.0.1,10.0.0.2,80,34168,0x0018,1640,0
2.60566,10.0.0.1,10.0.0.3,80,12368,0x0014,54,1
5.843765,10.0.0.2,10.0.0.1,60198,80,0x0018,138,0
11.604664,10.0.0.2,10.0.0.1,33392,80,0x0018,138,0
10.421561,10.0.0.1,10.0.0.2,80,33084,0x0011,66,0
4.491364,10.0.0.1,10.0.0.2,80,39254,0x0011,66,0
1.043336,10.0.0.1,10.0.0.2,80,38290,0x0012,74,0
16.8647,10.0.0.1,10.0.0.2,80,51942,0x0010,66,0
6.922405,10.0.0.2,10.0.0.1,60440,80,0x0018,138,0
11.937984,10.0.0.1,10.0.0.2,80,33466,0x0010,66,0
4.497427,10.0.0.3,10.0.0.1,62179,80,0x0002,54,1
0.54671,10.0.0.3,10.0.0.1,17143,80,0x0002,54,1
12.116244,10.0.0.2,10.0.0.1,33526,80,0x0010,66,0
6.60948,10.0.0.1,10.0.0.2,80,60380,0x0010,1514,0
15.419629,10.0.0.2,10.0.0.1,51624,80,0x0002,74,0
0.32274,10.0.0.3,10.0.0.1,11495,80,0x0002,54,1
13.56451,10.0.0.1,10.0.0.2,80,33884,0x0012,74,0
3.001876,10.0.0.1,10.0.0.3,80,22374,0x0014,54,1
16.076567,10.0.0.1,10.0.0.2,80,51754,0x0012,74,0
1.381144,10.0.0.3,10.0.0.1,45486,80,0x0002,54,1
2.562824,10.0.0.1,10.0.0.2,80,38734,0x0018,1640,0
4.446819,10.0.0.1,10.0.0.3,80,60965,0x0014,54,1
14.626494,10.0.0.1,10.0.0.2,80,34182,0x0018,223,0
1.850824,10.0.0.1,10.0.0.3,80,59271,0x0014,54,1
1.517432,10.0.0.1,10.0.0.3,80,49927,0x0014,54,1
1.834605,10.0.0.1,10.0.0.3,80,58635,0x0014,54,1
1.158267,10.0.0.1,10.0.0.2,80,38334,0x0010,66,0
1.900551,10.0.0.3,10.0.0.1,60816,80,0x0002,54,1
4.137677,10.0.0.1,10.0.0.3,80,52929,0x0014,54,1
4.204357,10.0.0.3,10.0.0.1,54489,80,0x0002,54,1
3.684036,10.0.0.1,10.0.0.3,80,40037,0x0014,54,1
5.50528,10.0.0.1,10.0.0.3,80,29634,0x0014,54,1
1.292269,10.0.0.3,10.0.0.1,41997,80,0x0002,54,1
1.93505,10.0.0.3,10.0.0.1,61783,80,0x0002,54,1
2.521737,10.0.0.3,10.0.0.1,10227,80,0x0002,54,1
1.349357,10.0.0.3,10.0.0.1,44228,80,0x0002,54,1
0.261993,10.0.0.1,10.0.0.3,80,9878,0x0014,54,1
17.052478,10.0.0.1,10.0.0.2,80,52006,0x0018,223,0
6.998224,10.0.0.1,10.0.0.2,80,60464,0x0018,223,0
9.560736,10.0.0.1,10.0.0.2,80,32888,0x0018,223,0
16.01875,10.0.0.1,10.0.0.2,80,51746,0x0010,1514,0
2.686401,10.0.0.1,10.0.0.2,80,38786,0x0018,1640,0
1.352417,10.0.0.3,10.0.0.1,44351,80,0x0002,54,1
1.074767,10.0.0.3,10.0.0.1,35264,80,0x0002,54,1
11.388507,10.0.0.2,10.0.0.1,33336,80,0x0010,66,0
3.337538,10.0.0.3,10.0.0.1,30063,80,0x0002,54,1
3.719529,10.0.0.3,10.0.0.1,41376,80,0x0002,54,1
16.372963,10.0.0.2,10.0.0.1,51830,80,0x0010,66,0
2.110755,10.0.0.3,10.0.0.1,65455,80,0x0002,54,1
0.908228,10.0.0.1,10.0.0.3,80,29154,0x0014,54,1
2.219715,10.0.0.1,10.0.0.3,80,2668,0x0014,54,1
14.964528,10.0.0.1,10.0.0.2,80,34274,0x0018,223,0
4.180131,10.0.0.2,10.0.0.1,39152,80,0x0018,138,0
1.437158,10.0.0.1,10.0.0.3,80,47682,0x0014,54,1
1.522623,10.0.0.2,10.0.0.1,38424,80,0x0002,74,0
2.058548,10.0.0.1,10.0.0.2,80,38568,0x0018,1640,0
0.377485,10.0.0.1,10.0.0.3,80,12927,0x0014,54,1
4.773966,10.0.0.3,10.0.0.1,4035,80,0x0002,54,1
4.623315,10.0.0.1,10.0.0.3,80,65049,0x0014,54,1
8.778512,10.0.0.1,10.0.0.2,80,60966,0x0010,66,0
3.215425,10.0.0.2,10.0.0.1,38924,80,0x0018,138,0
8.126622,10.0.0.1,10.0.0.2,80,60804,0x0010,66,0
13.473401,10.0.0.2,10.0.0.1,33854,80,0x0002,74,0
1.297373,10.0.0.1,10.0.0.3,80,42187,0x0014,54,1
1.88095,10.0.0.1,10.0.0.3,80,60299,0x0014,54,1
3.635105,10.0.0.1,10.0.0.3,80,38136,0x0014,54,1
5.371895,10.0.0.1,10.0.0.3,80,26349,0x0014,54,1
3.326156,10.0.0.3,10.0.0.1,29774,80,0x0002,54,1
1.439472,10.0.0.1,10.0.0.3,80,47777,0x0014,54,1
16.348223,10.0.0.2,10.0.0.1,51826,80,0x0010,66,0
3.957273,10.0.0.1,10.0.0.3,80,49369,0x0014,54,1
15.525204,10.0.0.1,10.0.0.2,80,51642,0x0018,223,0
13.178776,10.0.0.2,10.0.0.1,33790,80,0x0010,66,0
3.833395,10.0.0.1,10.0.0.3,80,45702,0x0014,54,1
15.458186,10.0.0.2,10.0.0.1,51636,80,0x0010,66,0
1.803769,10.0.0.1,10.0.0.3,80,57470,0x0014,54,1
11.93883,10.0.0.1,10.0.0.2,80,33466,0x0018,223,0
1.343718,10.0.0.1,10.0.0.3,80,43999,0x0014,54,1
1.194039,10.0.0.3,10.0.0.1,38699,80,0x0002,54,1
8.477901,10.0.0.1,10.0.0.2,80,60906,0x0010,66,0
7.845451,10.0.0.1,10.0.0.2,80,60716,0x0018,223,0
11.936933,10.0.0.1,10.0.0.2,80,33466,0x0012,74,0
3.212853,10.0.0.3,10.0.0.1,26910,80,0x0002,54,1
0.926794,10.0.0.2,10.0.0.1,38250,80,0x0018,138,0
2.8343,10.0.0.1,10.0.0.3,80,18198,0x0014,54,1
2.906697,10.0.0.1,10.0.0.3,80,20054,0x0014,54,1
0.822969,10.0.0.1,10.0.0.3,80,26058,0x0014,54,1
3.980716,10.0.0.3,10.0.0.1,49972,80,0x0002,54,1
15.324664,10.0.0.2,10.0.0.1,51590,80,0x0010,66,0
5.114735,10.0.0.3,10.0.0.1,16656,80,0x0002,54,1
4.972329,10.0.0.1,10.0.0.2,80,39348,0x0018,223,0
5.067665,10.0.0.3,10.0.0.1,14999,80,0x0002,54,1
14.839371,10.0.0.1,10.0.0.2,80,34228,0x0011,66,0
2.96838,10.0.0.3,10.0.0.1,21636,80,0x0002,54,1
10.419603,10.0.0.2,10.0.0.1,33084,80,0x0011,66,0
16.290861,10.0.0.1,10.0.0.2,80,51810,0x0011,66,0
13.167675,10.0.0.2,10.0.0.1,33790,80,0x0002,74,0
1.118402,10.0.0.1,10.0.0.3,80,36088,0x0014,54,1
12.366438,10.0.0.1,10.0.0.2,80,33592,0x0012,74,0
14.45451,10.0.0.1,10.0.0.2,80,34138,0x0010,1514,0
16.983899,10.0.0.2,10.0.0.1,51990,80,0x0010,66,0
11.442412,10.0.0.2,10.0.0.1,33344,80,0x0011,66,0
5.422945,10.0.0.3,10.0.0.1,27741,80,0x0002,54,1
1.198523,10.0.0.1,10.0.0.3,80,38793,0x0014,54,1
1.734863,10.0.0.3,10.0.0.1,55403,80,0x0002,54,1
12.813009,10.0.0.1,10.0.0.2,80,33702,0x0011,66,0
4.385018,10.0.0.3,10.0.0.1,59292,80,0x0002,54,1
13.862484,10.0.0.1,10.0.0.2,80,33990,0x0018,1640,0
2.77062,10.0.0.3,10.0.0.1,16589,80,0x0002,54,1
3.123383,10.0.0.3,10.0.0.1,25044,80,0x0002,54,1
1.029642,10.0.0.1,10.0.0.3,80,33569,0x0014,54,1
16.408886,10.0.0.2,10.0.0.1,51840,80,0x0018,138,0
6.53248,10.0.0.1,10.0.0.2,80,60366,0x0012,74,0
3.220228,10.0.0.1,10.0.0.3,80,27100,0x0014,54,1
4.228542,10.0.0.3,10.0.0.1,55110,80,0x0002,54,1
15.880641,10.0.0.1,10.0.0.2,80,51704,0x0010,66,0
1.905572,10.0.0.1,10.0.0.3,80,60967,0x0014,54,1
13.540571,10.0.0.1,10.0.0.2,80,33882,0x0018,223,0
0.595407,10.0.0.1,10.0.0.2,80,38172,0x0010,66,0
5.008648,10.0.0.3,10.0.0.1,12816,80,0x0002,54,1
1.176479,10.0.0.3,10.0.0.1,38215,80,0x0002,54,1
13.415114,10.0.0.2,10.0.0.1,33844,80,0x0010,66,0
6.956355,10.0.0.2,10.0.0.1,60452,80,0x0018,138,0
1.761888,10.0.0.2,10.0.0.1,38480,80,0x0018,138,0
4.083058,10.0.0.2,10.0.0.1,39126,80,0x0002,74,0
4.03563,10.0.0.2,10.0.0.1,39110,80,0x0010,66,0
1.60546,10.0.0.1,10.0.0.3,80,52064,0x0014,54,1
0.215042,10.0.0.1,10.0.0.3,80,8598,0x0014,54,1
17.113573,10.0.0.2,10.0.0.1,52014,80,0x0010,66,0
14.519672,10.0.0.2,10.0.0.1,34154,80,0x0018,138,0
0.962672,10.0.0.1,10.0.0.2,80,38256,0x0011,66,0
1.390282,10.0.0.2,10.0.0.1,38416,80,0x0002,74,0
1.301821,10.0.0.3,10.0.0.1,42369,80,0x0002,54,1
15.362621,10.0.0.2,10.0.0.1,51606,80,0x0011,66,0
4.030812,10.0.0.1,10.0.0.3,80,50985,0x0014,54,1
5.546137,10.0.0.1,10.0.0.3,80,30603,0x0014,54,1
6.109466,10.0.0.1,10.0.0.2,80,60272,0x0010,66,0
3.693467,10.0.0.1,10.0.0.3,80,40320,0x0014,54,1
14.064317,10.0.0.2,10.0.0.1,34052,80,0x0018,138,0
5.171741,10.0.0.1,10.0.0.3,80,18572,0x0014,54,1
6.5732,10.0.0.2,10.0.0.1,60376,80,0x0011,66,0
8.325454,10.0.0.2,10.0.0.1,60866,80,0x0002,74,0
7.503349,10.0.0.2,10.0.0.1,60612,80,0x0018,138,0
0.628737,10.0.0.2,10.0.0.1,38186,80,0x0010,66,0
5.239883,10.0.0.1,10.0.0.3,80,21013,0x0014,54,1
1.348809,10.0.0.1,10.0.0.3,80,44205,0x0014,54,1
2.443901,10.0.0.2,10.0.0.1,38690,80,0x0010,66,0
10.078983,10.0.0.1,10.0.0.2,80,32994,0x0010,66,0
1.308494,10.0.0.3,10.0.0.1,42640,80,0x0002,54,1
7.601006,10.0.0.1,10.0.0.2,80,60630,0x0011,66,0
3.239746,10.0.0.2,10.0.0.1,38938,80,0x0018,138,0
1.832198,10.0.0.1,10.0.0.3,80,58535,0x0014,54,1
16.151217,10.0.0.2,10.0.0.1,51764,80,0x0010,66,0
0.871661,10.0.0.1,10.0.0.3,80,27809,0x0014,54,1
4.013119,10.0.0.3,10.0.0.1,50645,80,0x0002,54,1
0.564138,10.0.0.1,10.0.0.3,80,17645,0x0014,54,1
1.013917,10.0.0.2,10.0.0.1,38274,80,0x0010,66,0
4.000506,10.0.0.1,10.0.0.2,80,39102,0x0011,66,0
12.085244,10.0.0.2,10.0.0.1,33524,80,0x0010,66,0
1.643676,10.0.0.3,10.0.0.1,52993,80,0x0002,54,1
2.169864,10.0.0.3,10.0.0.1,1391,80,0x0002,54,1
2.682762,10.0.0.2,10.0.0.1,38786,80,0x0018,138,0
0.99069,10.0.0.1,10.0.0.2,80,38272,0x0018,223,0
11.856919,10.0.0.1,10.0.0.2,80,33438,0x0011,66,0
16.223816,10.0.0.2,10.0.0.1,51782,80,0x0010,66,0
1.360412,10.0.0.1,10.0.0.3,80,44654,0x0014,54,1
5.213906,10.0.0.1,10.0.0.3,80,20058,0x0014,54,1
0.226244,10.0.0.1,10.0.0.3,80,8920,0x0014,54,1
5.125674,10.0.0.1,10.0.0.3,80,17071,0x0014,54,1
4.223689,10.0.0.3,10.0.0.1,54980,80,0x0002,54,1
1.002783,10.0.0.1,10.0.0.3,80,32537,0x0014,54,1
4.151717,10.0.0.3,10.0.0.1,53307,80,0x0002,54,1
2.728264,10.0.0.2,10.0.0.1,38788,80,0x0011,66,0
0.816145,10.0.0.1,10.0.0.2,80,38228,0x0010,66,0
0.047723,10.0.0.2,10.0.0.1,38066,80,0x0018,138,0
0.461778,10.0.0.1,10.0.0.2,80,38128,0x0010,66,0
4.28742,10.0.0.3,10.0.0.1,56703,80,0x0002,54,1
6.995799,10.0.0.1,10.0.0.2,80,60464,0x0010,66,0
0.419931,10.0.0.1,10.0.0.2,80,38126,0x0011,66,0
3.310248,10.0.0.2,10.0.0.1,38960,80,0x0011,66,0
1.654023,10.0.0.3,10.0.0.1,53223,80,0x0002,54,1
2.595063,10.0.0.3,10.0.0.1,12073,80,0x0002,54,1
0.504466,10.0.0.1,10.0.0.3,80,16174,0x0014,54,1
4.497667,10.0.0.1,10.0.0.3,80,62186,0x0014,54,1
2.976207,10.0.0.1,10.0.0.3,80,21855,0x0014,54,1
1.042582,10.0.0.3,10.0.0.1,34052,80,0x0002,54,1
16.019049,10.0.0.2,10.0.0.1,51746,80,0x0010,66,0
2.240425,10.0.0.1,10.0.0.3,80,3241,0x0014,54,1
15.624814,10.0.0.1,10.0.0.2,80,51662,0x0011,66,0
5.523932,10.0.0.1,10.0.0.2,80,60114,0x0012,74,0
7.352085,10.0.0.2,10.0.0.1,60578,80,0x0010,66,0
4.957364,10.0.0.3,10.0.0.1,10902,80,0x0002,54,1
13.325504,10.0.0.1,10.0.0.2,80,33824,0x0010,66,0
3.393023,10.0.0.1,10.0.0.2,80,38976,0x0019,192,0
7.461883,10.0.0.2,10.0.0.1,60608,80,0x0018,138,0
3.88057,10.0.0.3,10.0.0.1,47438,80,0x0002,54,1
3.350483,10.0.0.1,10.0.0.2,80,38964,0x0018,1640,0
2.95973,10.0.0.3,10.0.0.1,21417,80,0x0002,54,1
6.432644,10.0.0.2,10.0.0.1,60346,80,0x0011,66,0
0.097422,10.0.0.3,10.0.0.1,4941,80,0x0002,54,1
1.892049,10.0.0.3,10.0.0.1,60598,80,0x0002,54,1
1.533066,10.0.0.1,10.0.0.3,80,50237,0x0014,54,1
0.968983,10.0.0.3,10.0.0.1,31235,80,0x0002,54,1
10.082343,10.0.0.2,10.0.0.1,32994,80,0x0010,66,0
3.437634,10.0.0.1,10.0.0.3,80,32720,0x0014,54,1
5.456819,10.0.0.1,10.0.0.2,80,60090,0x0018,1640,0
4.258513,10.0.0.1,10.0.0.3,80,55960,0x0014,54,1
5.521316,10.0.0.1,10.0.0.3,80,30026,0x0014,54,1
5.151537,10.0.0.3,10.0.0.1,17918,80,0x0002,54,1
5.524988,10.0.0.2,10.0.0.1,60114,80,0x0018,138,0
0.38726,10.0.0.1,10.0.0.3,80,13226,0x0014,54,1
10.79641,10.0.0.1,10.0.0.2,80,33182,0x0012,74,0
4.996524,10.0.0.1,10.0.0.3,80,12405,0x0014,54,1
9.232702,10.0.0.2,10.0.0.1,32842,80,0x0010,66,0
1.222979,10.0.0.1,10.0.0.2,80,38348,0x0010,66,0
3.820135,10.0.0.2,10.0.0.1,39076,80,0x0010,66,0
2.998903,10.0.0.1,10.0.0.2,80,38868,0x0011,66,0
5.013828,10.0.0.3,10.0.0.1,13030,80,0x0002,54,1
4.851935,10.0.0.1,10.0.0.3,80,6891,0x0014,54,1
3.575509,10.0.0.3,10.0.0.1,36057,80,0x0002,54,1
2.767036,10.0.0.3,10.0.0.1,16496,80,0x0002,54,1
14.59345,10.0.0.1,10.0.0.2,80,34168,0x0010,66,0
2.752858,10.0.0.2,10.0.0.1,38790,80,0x0018,138,0
0.456631,10.0.0.1,10.0.0.3,80,15161,0x0014,54,1
12.03391,10.0.0.1,10.0.0.2,80,33504,0x0011,66,0
2.140606,10.0.0.2,10.0.0.1,38594,80,0x0002,74,0
0.174443,10.0.0.3,10.0.0.1,7582,80,0x0002,54,1
1.407941,10.0.0.3,10.0.0.1,46507,80,0x0002,54,1
5.598321,10.0.0.2,10.0.0.1,60132,80,0x0011,66,0
2.476698,10.0.0.2,10.0.0.1,38700,80,0x0010,66,0
10.483492,10.0.0.1,10.0.0.2,80,33096,0x0018,223,0
6.143804,10.0.0.2,10.0.0.1,60288,80,0x0018,138,0
1.595288,10.0.0.3,10.0.0.1,51814,80,0x0002,54,1
0.670888,10.0.0.3,10.0.0.1,20640,80,0x0002,54,1
0.138529,10.0.0.2,10.0.0.1,38076,80,0x0010,66,0
11.833859,10.0.0.1,10.0.0.2,80,33430,0x0011,66,0
2.421069,10.0.0.3,10.0.0.1,7991,80,0x0002,54,1
4.764923,10.0.0.3,10.0.0.1,3670,80,0x0002,54,1
12.882798,10.0.0.2,10.0.0.1,33718,80,0x0011,66,0
8.701846,10.0.0.1,10.0.0.2,80,60948,0x0018,223,0
11.913126,10.0.0.1,10.0.0.2,80,33458,0x0018,223,0
3.426663,10.0.0.1,10.0.0.2,80,38992,0x0012,74,0
2.956098,10.0.0.3,10.0.0.1,21315,80,0x0002,54,1
3.923158,10.0.0.1,10.0.0.3,80,48691,0x0014,54,1
0.688761,10.0.0.3,10.0.0.1,21333,80,0x0002,54,1
0.930866,10.0.0.2,10.0.0.1,38250,80,0x0010,66,0
2.946815,10.0.0.3,10.0.0.1,21051,80,0x0002,54,1
2.175455,10.0.0.3,10.0.0.1,1498,80,0x0002,54,1
12.371949,10.0.0.1,10.0.0.2,80,33592,0x0018,223,0
9.158039,10.0.0.2,10.0.0.1,32834,80,0x0018,138,0
1.536243,10.0.0.3,10.0.0.1,50329,80,0x0002,54,1
