frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.len
0.411503000,10.0.0.1,10.0.0.2,80,38126,0x0012,74
0.411539000,10.0.0.2,10.0.0.1,38126,80,0x0010,66
0.416026000,10.0.0.2,10.0.0.1,38126,80,0x0018,138
0.416069000,10.0.0.1,10.0.0.2,80,38126,0x0010,66
0.419717000,10.0.0.1,10.0.0.2,80,38126,0x0018,223
0.419773000,10.0.0.2,10.0.0.1,38126,80,0x0010,66
0.419868000,10.0.0.1,10.0.0.2,80,38126,0x0018,1640
0.419883000,10.0.0.2,10.0.0.1,38126,80,0x0010,66
0.419931000,10.0.0.1,10.0.0.2,80,38126,0x0011,66
0.421454000,10.0.0.2,10.0.0.1,38126,80,0x0011,66
0.421492000,10.0.0.1,10.0.0.2,80,38126,0x0010,66
0.452343000,10.0.0.2,10.0.0.1,38128,80,0x0002,74
0.452401000,10.0.0.1,10.0.0.2,80,38128,0x0012,74
0.452442000,10.0.0.2,10.0.0.1,38128,80,0x0010,66
0.457682000,10.0.0.2,10.0.0.1,38128,80,0x0018,138
0.457740000,10.0.0.1,10.0.0.2,80,38128,0x0010,66
0.460590000,10.0.0.1,10.0.0.2,80,38128,0x0018,223
0.460675000,10.0.0.2,10.0.0.1,38128,80,0x0010,66
0.460735000,10.0.0.1,10.0.0.2,80,38128,0x0018,1640
0.460748000,10.0.0.2,10.0.0.1,38128,80,0x0010,66
0.460831000,10.0.0.1,10.0.0.2,80,38128,0x0011,66
0.461747000,10.0.0.2,10.0.0.1,38128,80,0x0011,66
0.461778000,10.0.0.1,10.0.0.2,80,38128,0x0010,66
0.491512000,10.0.0.2,10.0.0.1,38138,80,0x0002,74
0.491539000,10.0.0.1,10.0.0.2,80,38138,0x0012,74
0.491566000,10.0.0.2,10.0.0.1,38138,80,0x0010,66
0.494543000,10.0.0.2,10.0.0.1,38138,80,0x0018,138
0.494577000,10.0.0.1,10.0.0.2,80,38138,0x0010,66
0.496995000,10.0.0.1,10.0.0.2,80,38138,0x0018,223
0.497082000,10.0.0.2,10.0.0.1,38138,80,0x0010,66
0.497195000,10.0.0.1,10.0.0.2,80,38138,0x0018,1640
0.497211000,10.0.0.2,10.0.0.1,38138,80,0x0010,66
0.497443000,10.0.0.2,10.0.0.1,38138,80,0x0011,66
0.499386000,10.0.0.1,10.0.0.2,80,38138,0x0011,66
0.499442000,10.0.0.2,10.0.0.1,38138,80,0x0010,66
0.523701000,10.0.0.2,10.0.0.1,38152,80,0x0002,74
0.523733000,10.0.0.1,10.0.0.2,80,38152,0x0012,74
0.523763000,10.0.0.2,10.0.0.1,38152,80,0x0010,66
0.524327000,10.0.0.2,10.0.0.1,38152,80,0x0018,138
0.524346000,10.0.0.1,10.0.0.2,80,38152,0x0010,66
0.528652000,10.0.0.1,10.0.0.2,80,38152,0x0018,223
0.528713000,10.0.0.2,10.0.0.1,38152,80,0x0010,66
0.528764000,10.0.0.1,10.0.0.2,80,38152,0x0018,1640
0.528776000,10.0.0.2,10.0.0.1,38152,80,0x0010,66
0.528832000,10.0.0.1,10.0.0.2,80,38152,0x0011,66
0.529905000,10.0.0.2,10.0.0.1,38152,80,0x0011,66
0.529933000,10.0.0.1,10.0.0.2,80,38152,0x0010,66
0.550699000,10.0.0.2,10.0.0.1,38162,80,0x0002,74
0.550728000,10.0.0.1,10.0.0.2,80,38162,0x0012,74
0.550757000,10.0.0.2,10.0.0.1,38162,80,0x0010,66
0.554953000,10.0.0.2,10.0.0.1,38162,80,0x0018,138
0.554988000,10.0.0.1,10.0.0.2,80,38162,0x0010,66
0.559824000,10.0.0.1,10.0.0.2,80,38162,0x0018,223
0.559920000,10.0.0.2,10.0.0.1,38162,80,0x0010,66
0.560008000,10.0.0.1,10.0.0.2,80,38162,0x0018,1640
0.560028000,10.0.0.2,10.0.0.1,38162,80,0x0010,66
0.560110000,10.0.0.1,10.0.0.2,80,38162,0x0011,66
0.561529000,10.0.0.2,10.0.0.1,38162,80,0x0011,66
0.561573000,10.0.0.1,10.0.0.2,80,38162,0x0010,66
0.592351000,10.0.0.2,10.0.0.1,38172,80,0x0002,74
0.592379000,10.0.0.1,10.0.0.2,80,38172,0x0012,74
0.592408000,10.0.0.2,10.0.0.1,38172,80,0x0010,66
0.595372000,10.0.0.2,10.0.0.1,38172,80,0x0018,138
0.595407000,10.0.0.1,10.0.0.2,80,38172,0x0010,66
0.599577000,10.0.0.1,10.0.0.2,80,38172,0x0018,223
0.599680000,10.0.0.2,10.0.0.1,38172,80,0x0010,66
0.600278000,10.0.0.1,10.0.0.2,80,38172,0x0018,1640
0.600360000,10.0.0.2,10.0.0.1,38172,80,0x0010,66
0.602297000,10.0.0.2,10.0.0.1,38172,80,0x0011,66
0.605909000,10.0.0.1,10.0.0.2,80,38172,0x0011,66
0.606016000,10.0.0.2,10.0.0.1,38172,80,0x0010,66
0.628675000,10.0.0.2,10.0.0.1,38186,80,0x0002,74
0.628708000,10.0.0.1,10.0.0.2,80,38186,0x0012,74
0.628737000,10.0.0.2,10.0.0.1,38186,80,0x0010,66
0.633163000,10.0.0.2,10.0.0.1,38186,80,0x0018,138
0.633191000,10.0.0.1,10.0.0.2,80,38186,0x0010,66
0.635041000,10.0.0.1,10.0.0.2,80,38186,0x0018,223
0.635100000,10.0.0.2,10.0.0.1,38186,80,0x0010,66
0.635223000,10.0.0.1,10.0.0.2,80,38186,0x0018,1640
0.635238000,10.0.0.2,10.0.0.1,38186,80,0x0010,66
0.636417000,10.0.0.2,10.0.0.1,38186,80,0x0011,66
0.638289000,10.0.0.1,10.0.0.2,80,38186,0x0011,66
0.638359000,10.0.0.2,10.0.0.1,38186,80,0x0010,66
0.667587000,10.0.0.2,10.0.0.1,38200,80,0x0002,74
0.667618000,10.0.0.1,10.0.0.2,80,38200,0x0012,74
0.667938000,10.0.0.2,10.0.0.1,38200,80,0x0010,66
0.671237000,10.0.0.2,10.0.0.1,38200,80,0x0018,138
0.671275000,10.0.0.1,10.0.0.2,80,38200,0x0010,66
0.674298000,10.0.0.1,10.0.0.2,80,38200,0x0018,223
0.674389000,10.0.0.2,10.0.0.1,38200,80,0x0010,66
0.674579000,10.0.0.1,10.0.0.2,80,38200,0x0018,1640
0.674608000,10.0.0.2,10.0.0.1,38200,80,0x0010,66
0.674862000,10.0.0.2,10.0.0.1,38200,80,0x0011,66
0.676477000,10.0.0.1,10.0.0.2,80,38200,0x0011,66
0.676820000,10.0.0.2,10.0.0.1,38200,80,0x0010,66
0.708101000,10.0.0.2,10.0.0.1,38214,80,0x0002,74
0.708129000,10.0.0.1,10.0.0.2,80,38214,0x0012,74
0.708157000,10.0.0.2,10.0.0.1,38214,80,0x0010,66
0.710122000,10.0.0.2,10.0.0.1,38214,80,0x0018,138
0.710147000,10.0.0.1,10.0.0.2,80,38214,0x0010,66
0.712293000,10.0.0.1,10.0.0.2,80,38214,0x0018,223
0.712374000,10.0.0.2,10.0.0.1,38214,80,0x0010,66
0.716416000,10.0.0.1,10.0.0.2,80,38214,0x0018,1640
0.716518000,10.0.0.2,10.0.0.1,38214,80,0x0010,66
0.718073000,10.0.0.2,10.0.0.1,38214,80,0x0011,66
0.720760000,10.0.0.1,10.0.0.2,80,38214,0x0011,66
0.720818000,10.0.0.2,10.0.0.1,38214,80,0x0010,66
0.758998000,10.0.0.2,10.0.0.1,38224,80,0x0002,74
0.759050000,10.0.0.1,10.0.0.2,80,38224,0x0012,74
0.759321000,10.0.0.2,10.0.0.1,38224,80,0x0010,66
0.762405000,10.0.0.2,10.0.0.1,38224,80,0x0018,138
0.762448000,10.0.0.1,10.0.0.2,80,38224,0x0010,66
0.764775000,10.0.0.1,10.0.0.2,80,38224,0x0018,223
0.764848000,10.0.0.2,10.0.0.1,38224,80,0x0010,66
0.764899000,10.0.0.1,10.0.0.2,80,38224,0x0018,1640
0.764914000,10.0.0.2,10.0.0.1,38224,80,0x0010,66
0.764976000,10.0.0.1,10.0.0.2,80,38224,0x0011,66
0.767706000,10.0.0.2,10.0.0.1,38224,80,0x0011,66
0.767737000,10.0.0.1,10.0.0.2,80,38224,0x0010,66
0.814706000,10.0.0.2,10.0.0.1,38228,80,0x0002,74
0.814738000,10.0.0.1,10.0.0.2,80,38228,0x0012,74
0.814769000,10.0.0.2,10.0.0.1,38228,80,0x0010,66
0.816114000,10.0.0.2,10.0.0.1,38228,80,0x0018,138
0.816145000,10.0.0.1,10.0.0.2,80,38228,0x0010,66
0.822317000,10.0.0.1,10.0.0.2,80,38228,0x0018,223
0.822710000,10.0.0.2,10.0.0.1,38228,80,0x0010,66
0.823225000,10.0.0.1,10.0.0.2,80,38228,0x0018,1640
0.823252000,10.0.0.2,10.0.0.1,38228,80,0x0010,66
0.823312000,10.0.0.1,10.0.0.2,80,38228,0x0011,66
0.824420000,10.0.0.2,10.0.0.1,38228,80,0x0011,66
0.824442000,10.0.0.1,10.0.0.2,80,38228,0x0010,66
0.848489000,10.0.0.2,10.0.0.1,38230,80,0x0002,74
0.848520000,10.0.0.1,10.0.0.2,80,38230,0x0012,74
0.848558000,10.0.0.2,10.0.0.1,38230,80,0x0010,66
0.856187000,10.0.0.2,10.0.0.1,38230,80,0x0018,138
0.856218000,10.0.0.1,10.0.0.2,80,38230,0x0010,66
0.862265000,10.0.0.1,10.0.0.2,80,38230,0x0018,223
0.862412000,10.0.0.2,10.0.0.1,38230,80,0x0010,66
0.862731000,10.0.0.1,10.0.0.2,80,38230,0x0018,1640
0.862754000,10.0.0.2,10.0.0.1,38230,80,0x0010,66
0.862880000,10.0.0.1,10.0.0.2,80,38230,0x0011,66
0.864321000,10.0.0.2,10.0.0.1,38230,80,0x0011,66
0.865198000,10.0.0.1,10.0.0.2,80,38230,0x0010,66
0.893102000,10.0.0.2,10.0.0.1,38236,80,0x0002,74
0.893178000,10.0.0.1,10.0.0.2,80,38236,0x0012,74
0.893242000,10.0.0.2,10.0.0.1,38236,80,0x0010,66
0.894088000,10.0.0.2,10.0.0.1,38236,80,0x0018,138
0.894142000,10.0.0.1,10.0.0.2,80,38236,0x0010,66
0.896849000,10.0.0.1,10.0.0.2,80,38236,0x0018,223
0.896984000,10.0.0.2,10.0.0.1,38236,80,0x0010,66
0.897086000,10.0.0.1,10.0.0.2,80,38236,0x0018,1640
0.897104000,10.0.0.2,10.0.0.1,38236,80,0x0010,66
0.897196000,10.0.0.1,10.0.0.2,80,38236,0x0011,66
0.897833000,10.0.0.2,10.0.0.1,38236,80,0x0011,66
0.897867000,10.0.0.1,10.0.0.2,80,38236,0x0010,66
0.921462000,10.0.0.2,10.0.0.1,38250,80,0x0002,74
0.921507000,10.0.0.1,10.0.0.2,80,38250,0x0012,74
0.921541000,10.0.0.2,10.0.0.1,38250,80,0x0010,66
0.926794000,10.0.0.2,10.0.0.1,38250,80,0x0018,138
0.926828000,10.0.0.1,10.0.0.2,80,38250,0x0010,66
0.928186000,10.0.0.1,10.0.0.2,80,38250,0x0018,223
0.930343000,10.0.0.2,10.0.0.1,38250,80,0x0010,66
0.930816000,10.0.0.1,10.0.0.2,80,38250,0x0018,1640
0.930866000,10.0.0.2,10.0.0.1,38250,80,0x0010,66
0.930935000,10.0.0.1,10.0.0.2,80,38250,0x0011,66
0.932119000,10.0.0.2,10.0.0.1,38250,80,0x0011,66
0.932161000,10.0.0.1,10.0.0.2,80,38250,0x0010,66
0.955134000,10.0.0.2,10.0.0.1,38256,80,0x0002,74
0.955176000,10.0.0.1,10.0.0.2,80,38256,0x0012,74
0.955214000,10.0.0.2,10.0.0.1,38256,80,0x0010,66
0.956800000,10.0.0.2,10.0.0.1,38256,80,0x0018,138
0.956828000,10.0.0.1,10.0.0.2,80,38256,0x0010,66
0.962440000,10.0.0.1,10.0.0.2,80,38256,0x0018,223
0.962510000,10.0.0.2,10.0.0.1,38256,80,0x0010,66
0.962600000,10.0.0.1,10.0.0.2,80,38256,0x0018,1640
0.962612000,10.0.0.2,10.0.0.1,38256,80,0x0010,66
0.962672000,10.0.0.1,10.0.0.2,80,38256,0x0011,66
0.963692000,10.0.0.2,10.0.0.1,38256,80,0x0011,66
0.963714000,10.0.0.1,10.0.0.2,80,38256,0x0010,66
0.986423000,10.0.0.2,10.0.0.1,38272,80,0x0002,74
0.986618000,10.0.0.1,10.0.0.2,80,38272,0x0012,74
0.986684000,10.0.0.2,10.0.0.1,38272,80,0x0010,66
0.988127000,10.0.0.2,10.0.0.1,38272,80,0x0018,138
0.988179000,10.0.0.1,10.0.0.2,80,38272,0x0010,66
0.990690000,10.0.0.1,10.0.0.2,80,38272,0x0018,223
0.990753000,10.0.0.2,10.0.0.1,38272,80,0x0010,66
0.992196000,10.0.0.1,10.0.0.2,80,38272,0x0018,1640
0.992238000,10.0.0.2,10.0.0.1,38272,80,0x0010,66
0.992315000,10.0.0.1,10.0.0.2,80,38272,0x0011,66
0.992698000,10.0.0.2,10.0.0.1,38272,80,0x0011,66
0.992710000,10.0.0.1,10.0.0.2,80,38272,0x0010,66
1.010715000,10.0.0.2,10.0.0.1,38274,80,0x0002,74
1.010741000,10.0.0.1,10.0.0.2,80,38274,0x0012,74
1.010768000,10.0.0.2,10.0.0.1,38274,80,0x0010,66
1.011408000,10.0.0.2,10.0.0.1,38274,80,0x0018,138
1.011422000,10.0.0.1,10.0.0.2,80,38274,0x0010,66
1.013364000,10.0.0.1,10.0.0.2,80,38274,0x0018,223
1.013748000,10.0.0.2,10.0.0.1,38274,80,0x0010,66
1.013896000,10.0.0.1,10.0.0.2,80,38274,0x0018,1640
1.013917000,10.0.0.2,10.0.0.1,38274,80,0x0010,66
1.014764000,10.0.0.2,10.0.0.1,38274,80,0x0011,66
1.016302000,10.0.0.1,10.0.0.2,80,38274,0x0011,66
1.016618000,10.0.0.2,10.0.0.1,38274,80,0x0010,66
1.043307000,10.0.0.2,10.0.0.1,38290,80,0x0002,74
1.043336000,10.0.0.1,10.0.0.2,80,38290,0x0012,74
1.043364000,10.0.0.2,10.0.0.1,38290,80,0x0010,66
1.047072000,10.0.0.2,10.0.0.1,38290,80,0x0018,138
1.047100000,10.0.0.1,10.0.0.2,80,38290,0x0010,66
1.050362000,10.0.0.1,10.0.0.2,80,38290,0x0018,223
1.050416000,10.0.0.2,10.0.0.1,38290,80,0x0010,66
1.050558000,10.0.0.1,10.0.0.2,80,38290,0x0018,1640
1.050575000,10.0.0.2,10.0.0.1,38290,80,0x0010,66
1.052762000,10.0.0.1,10.0.0.2,80,38290,0x0011,66
1.053161000,10.0.0.2,10.0.0.1,38290,80,0x0011,66
1.053186000,10.0.0.1,10.0.0.2,80,38290,0x0010,66
1.073838000,10.0.0.2,10.0.0.1,38306,80,0x0002,74
1.073863000,10.0.0.1,10.0.0.2,80,38306,0x0012,74
1.074147000,10.0.0.2,10.0.0.1,38306,80,0x0010,66
1.077373000,10.0.0.2,10.0.0.1,38306,80,0x0018,138
1.077398000,10.0.0.1,10.0.0.2,80,38306,0x0010,66
1.083792000,10.0.0.1,10.0.0.2,80,38306,0x0018,223
1.084836000,10.0.0.2,10.0.0.1,38306,80,0x0010,66
1.086657000,10.0.0.1,10.0.0.2,80,38306,0x0018,1640
1.086724000,10.0.0.2,10.0.0.1,38306,80,0x0010,66
1.087429000,10.0.0.2,10.0.0.1,38306,80,0x0011,66
1.089437000,10.0.0.1,10.0.0.2,80,38306,0x0011,66
1.089611000,10.0.0.2,10.0.0.1,38306,80,0x0010,66
1.108821000,10.0.0.2,10.0.0.1,38318,80,0x0002,74
1.108866000,10.0.0.1,10.0.0.2,80,38318,0x0012,74
1.108902000,10.0.0.2,10.0.0.1,38318,80,0x0010,66
1.116601000,10.0.0.2,10.0.0.1,38318,80,0x0018,138
1.116629000,10.0.0.1,10.0.0.2,80,38318,0x0010,66
1.118550000,10.0.0.1,10.0.0.2,80,38318,0x0018,223
1.120151000,10.0.0.2,10.0.0.1,38318,80,0x0010,66
1.120463000,10.0.0.1,10.0.0.2,80,38318,0x0018,1640
1.121120000,10.0.0.2,10.0.0.1,38318,80,0x0010,66
1.122227000,10.0.0.2,10.0.0.1,38318,80,0x0011,66
1.125074000,10.0.0.1,10.0.0.2,80,38318,0x0011,66
1.125183000,10.0.0.2,10.0.0.1,38318,80,0x0010,66
1.143987000,10.0.0.2,10.0.0.1,38334,80,0x0002,74
1.144023000,10.0.0.1,10.0.0.2,80,38334,0x0012,74
1.144055000,10.0.0.2,10.0.0.1,38334,80,0x0010,66
1.146191000,10.0.0.2,10.0.0.1,38334,80,0x0018,138
1.146214000,10.0.0.1,10.0.0.2,80,38334,0x0010,66
1.156724000,10.0.0.1,10.0.0.2,80,38334,0x0018,223
1.156795000,10.0.0.2,10.0.0.1,38334,80,0x0010,66
1.156852000,10.0.0.1,10.0.0.2,80,38334,0x0018,1640
1.156864000,10.0.0.2,10.0.0.1,38334,80,0x0010,66
1.157121000,10.0.0.1,10.0.0.2,80,38334,0x0011,66
1.158241000,10.0.0.2,10.0.0.1,38334,80,0x0011,66
1.158267000,10.0.0.1,10.0.0.2,80,38334,0x0010,66
1.184040000,10.0.0.2,10.0.0.1,38340,80,0x0002,74
1.184073000,10.0.0.1,10.0.0.2,80,38340,0x0012,74
1.184104000,10.0.0.2,10.0.0.1,38340,80,0x0010,66
1.187901000,10.0.0.2,10.0.0.1,38340,80,0x0018,138
1.188209000,10.0.0.1,10.0.0.2,80,38340,0x0010,66
1.192485000,10.0.0.1,10.0.0.2,80,38340,0x0018,223
1.192556000,10.0.0.1,10.0.0.2,80,38340,0x0010,1514
1.192606000,10.0.0.1,10.0.0.2,80,38340,0x0019,192
1.192752000,10.0.0.2,10.0.0.1,38340,80,0x0010,66
1.195617000,10.0.0.2,10.0.0.1,38340,80,0x0011,66
1.195644000,10.0.0.1,10.0.0.2,80,38340,0x0010,66
1.222104000,10.0.0.2,10.0.0.1,38348,80,0x0002,74
1.222131000,10.0.0.1,10.0.0.2,80,38348,0x0012,74
1.222159000,10.0.0.2,10.0.0.1,38348,80,0x0010,66
1.222964000,10.0.0.2,10.0.0.1,38348,80,0x0018,138
1.222979000,10.0.0.1,10.0.0.2,80,38348,0x0010,66
1.224048000,10.0.0.1,10.0.0.2,80,38348,0x0018,223
1.224109000,10.0.0.2,10.0.0.1,38348,80,0x0010,66
1.224145000,10.0.0.1,10.0.0.2,80,38348,0x0018,1640
1.224156000,10.0.0.2,10.0.0.1,38348,80,0x0010,66
1.224203000,10.0.0.1,10.0.0.2,80,38348,0x0011,66
1.227748000,10.0.0.2,10.0.0.1,38348,80,0x0011,66
1.227776000,10.0.0.1,10.0.0.2,80,38348,0x0010,66
1.248999000,10.0.0.2,10.0.0.1,38364,80,0x0002,74
1.249030000,10.0.0.1,10.0.0.2,80,38364,0x0012,74
1.249059000,10.0.0.2,10.0.0.1,38364,80,0x0010,66
1.254010000,10.0.0.2,10.0.0.1,38364,80,0x0018,138
1.254040000,10.0.0.1,10.0.0.2,80,38364,0x0010,66
1.255854000,10.0.0.1,10.0.0.2,80,38364,0x0018,223
1.256696000,10.0.0.2,10.0.0.1,38364,80,0x0010,66
1.259291000,10.0.0.1,10.0.0.2,80,38364,0x0018,1640
1.259436000,10.0.0.2,10.0.0.1,38364,80,0x0010,66
1.259560000,10.0.0.1,10.0.0.2,80,38364,0x0011,66
1.260459000,10.0.0.2,10.0.0.1,38364,80,0x0011,66
1.260484000,10.0.0.1,10.0.0.2,80,38364,0x0010,66
1.287483000,10.0.0.2,10.0.0.1,38378,80,0x0002,74
1.287512000,10.0.0.1,10.0.0.2,80,38378,0x0012,74
1.287542000,10.0.0.2,10.0.0.1,38378,80,0x0010,66
1.295320000,10.0.0.2,10.0.0.1,38378,80,0x0018,138
1.295558000,10.0.0.1,10.0.0.2,80,38378,0x0010,66
1.298279000,10.0.0.1,10.0.0.2,80,38378,0x0018,223
1.298743000,10.0.0.2,10.0.0.1,38378,80,0x0010,66
1.298840000,10.0.0.1,10.0.0.2,80,38378,0x0018,1640
1.298855000,10.0.0.2,10.0.0.1,38378,80,0x0010,66
1.298919000,10.0.0.1,10.0.0.2,80,38378,0x0011,66
1.303757000,10.0.0.2,10.0.0.1,38378,80,0x0011,66
1.303785000,10.0.0.1,10.0.0.2,80,38378,0x0010,66
1.327387000,10.0.0.2,10.0.0.1,38394,80,0x0002,74
1.327418000,10.0.0.1,10.0.0.2,80,38394,0x0012,74
1.327446000,10.0.0.2,10.0.0.1,38394,80,0x0010,66
1.330283000,10.0.0.2,10.0.0.1,38394,80,0x0018,138
1.330535000,10.0.0.1,10.0.0.2,80,38394,0x0010,66
1.336884000,10.0.0.1,10.0.0.2,80,38394,0x0018,223
1.336940000,10.0.0.2,10.0.0.1,38394,80,0x0010,66
1.336983000,10.0.0.1,10.0.0.2,80,38394,0x0018,1640
1.336994000,10.0.0.2,10.0.0.1,38394,80,0x0010,66
1.337045000,10.0.0.1,10.0.0.2,80,38394,0x0011,66
1.338238000,10.0.0.2,10.0.0.1,38394,80,0x0011,66
1.338285000,10.0.0.1,10.0.0.2,80,38394,0x0010,66
1.362052000,10.0.0.2,10.0.0.1,38408,80,0x0002,74
1.362089000,10.0.0.1,10.0.0.2,80,38408,0x0012,74
1.362124000,10.0.0.2,10.0.0.1,38408,80,0x0010,66
1.365613000,10.0.0.2,10.0.0.1,38408,80,0x0018,138
1.365650000,10.0.0.1,10.0.0.2,80,38408,0x0010,66
1.368633000,10.0.0.1,10.0.0.2,80,38408,0x0018,223
1.368702000,10.0.0.2,10.0.0.1,38408,80,0x0010,66
1.368846000,10.0.0.1,10.0.0.2,80,38408,0x0018,1640
1.368868000,10.0.0.2,10.0.0.1,38408,80,0x0010,66
1.369132000,10.0.0.2,10.0.0.1,38408,80,0x0011,66
1.371733000,10.0.0.1,10.0.0.2,80,38408,0x0011,66
1.371802000,10.0.0.2,10.0.0.1,38408,80,0x0010,66
1.390282000,10.0.0.2,10.0.0.1,38416,80,0x0002,74
1.390309000,10.0.0.1,10.0.0.2,80,38416,0x0012,74
1.390337000,10.0.0.2,10.0.0.1,38416,80,0x0010,66
1.410112000,10.0.0.2,10.0.0.1,38416,80,0x0018,138
1.410148000,10.0.0.1,10.0.0.2,80,38416,0x0010,66
1.413225000,10.0.0.1,10.0.0.2,80,38416,0x0018,223
1.413276000,10.0.0.2,10.0.0.1,38416,80,0x0010,66
1.413371000,10.0.0.1,10.0.0.2,80,38416,0x0018,1640
1.413387000,10.0.0.2,10.0.0.1,38416,80,0x0010,66
1.413436000,10.0.0.1,10.0.0.2,80,38416,0x0011,66
1.417259000,10.0.0.2,10.0.0.1,38416,80,0x0011,66
1.417853000,10.0.0.1,10.0.0.2,80,38416,0x0010,66
1.446751000,10.0.0.2,10.0.0.1,38418,80,0x0002,74
1.447195000,10.0.0.1,10.0.0.2,80,38418,0x0012,74
1.447648000,10.0.0.2,10.0.0.1,38418,80,0x0010,66
1.450459000,10.0.0.2,10.0.0.1,38418,80,0x0018,138
1.450482000,10.0.0.1,10.0.0.2,80,38418,0x0010,66
1.459018000,10.0.0.1,10.0.0.2,80,38418,0x0018,223
1.459112000,10.0.0.2,10.0.0.1,38418,80,0x0010,66
1.459193000,10.0.0.1,10.0.0.2,80,38418,0x0018,1640
1.459205000,10.0.0.2,10.0.0.1,38418,80,0x0010,66
1.459323000,10.0.0.1,10.0.0.2,80,38418,0x0011,66
1.460967000,10.0.0.2,10.0.0.1,38418,80,0x0011,66
1.461248000,10.0.0.1,10.0.0.2,80,38418,0x0010,66
1.480187000,10.0.0.2,10.0.0.1,38420,80,0x0002,74
1.480246000,10.0.0.1,10.0.0.2,80,38420,0x0012,74
1.480284000,10.0.0.2,10.0.0.1,38420,80,0x0010,66
1.486590000,10.0.0.2,10.0.0.1,38420,80,0x0018,138
1.486630000,10.0.0.1,10.0.0.2,80,38420,0x0010,66
1.493535000,10.0.0.1,10.0.0.2,80,38420,0x0018,223
1.493597000,10.0.0.2,10.0.0.1,38420,80,0x0010,66
1.493680000,10.0.0.1,10.0.0.2,80,38420,0x0018,1640
1.493691000,10.0.0.2,10.0.0.1,38420,80,0x0010,66
1.494570000,10.0.0.1,10.0.0.2,80,38420,0x0011,66
1.495367000,10.0.0.2,10.0.0.1,38420,80,0x0011,66
1.495388000,10.0.0.1,10.0.0.2,80,38420,0x0010,66
1.522623000,10.0.0.2,10.0.0.1,38424,80,0x0002,74
1.522700000,10.0.0.1,10.0.0.2,80,38424,0x0012,74
1.522731000,10.0.0.2,10.0.0.1,38424,80,0x0010,66
1.524923000,10.0.0.2,10.0.0.1,38424,80,0x0018,138
1.524945000,10.0.0.1,10.0.0.2,80,38424,0x0010,66
1.529885000,10.0.0.1,10.0.0.2,80,38424,0x0018,223
1.529940000,10.0.0.2,10.0.0.1,38424,80,0x0010,66
1.529974000,10.0.0.1,10.0.0.2,80,38424,0x0018,1640
1.529986000,10.0.0.2,10.0.0.1,38424,80,0x0010,66
1.530025000,10.0.0.1,10.0.0.2,80,38424,0x0011,66
1.534757000,10.0.0.2,10.0.0.1,38424,80,0x0011,66
1.534793000,10.0.0.1,10.0.0.2,80,38424,0x0010,66
1.562609000,10.0.0.2,10.0.0.1,38426,80,0x0002,74
1.562638000,10.0.0.1,10.0.0.2,80,38426,0x0012,74
1.562668000,10.0.0.2,10.0.0.1,38426,80,0x0010,66
1.581544000,10.0.0.2,10.0.0.1,38426,80,0x0018,138
1.581599000,10.0.0.1,10.0.0.2,80,38426,0x0010,66
1.584419000,10.0.0.1,10.0.0.2,80,38426,0x0018,223
1.584483000,10.0.0.2,10.0.0.1,38426,80,0x0010,66
1.584643000,10.0.0.1,10.0.0.2,80,38426,0x0018,1640
1.584664000,10.0.0.2,10.0.0.1,38426,80,0x0010,66
1.584891000,10.0.0.2,10.0.0.1,38426,80,0x0011,66
1.587381000,10.0.0.1,10.0.0.2,80,38426,0x0011,66
1.587841000,10.0.0.2,10.0.0.1,38426,80,0x0010,66
1.602603000,10.0.0.2,10.0.0.1,38436,80,0x0002,74
1.602632000,10.0.0.1,10.0.0.2,80,38436,0x0012,74
1.602663000,10.0.0.2,10.0.0.1,38436,80,0x0010,66
1.610066000,10.0.0.2,10.0.0.1,38436,80,0x0018,138
1.610095000,10.0.0.1,10.0.0.2,80,38436,0x0010,66
1.615393000,10.0.0.1,10.0.0.2,80,38436,0x0018,223
1.615575000,10.0.0.2,10.0.0.1,38436,80,0x0010,66
1.615929000,10.0.0.1,10.0.0.2,80,38436,0x0018,1640
1.615969000,10.0.0.2,10.0.0.1,38436,80,0x0010,66
1.618625000,10.0.0.1,10.0.0.2,80,38436,0x0011,66
1.621379000,10.0.0.2,10.0.0.1,38436,80,0x0011,66
1.621410000,10.0.0.1,10.0.0.2,80,38436,0x0010,66
1.646190000,10.0.0.2,10.0.0.1,38448,80,0x0002,74
1.646220000,10.0.0.1,10.0.0.2,80,38448,0x0012,74
1.646248000,10.0.0.2,10.0.0.1,38448,80,0x0010,66
1.659455000,10.0.0.2,10.0.0.1,38448,80,0x0018,138
1.659494000,10.0.0.1,10.0.0.2,80,38448,0x0010,66
1.660941000,10.0.0.1,10.0.0.2,80,38448,0x0018,223
1.661007000,10.0.0.1,10.0.0.2,80,38448,0x0010,1514
1.661052000,10.0.0.1,10.0.0.2,80,38448,0x0019,192
1.661882000,10.0.0.2,10.0.0.1,38448,80,0x0010,66
1.662870000,10.0.0.2,10.0.0.1,38448,80,0x0011,66
1.662888000,10.0.0.1,10.0.0.2,80,38448,0x0010,66
1.690573000,10.0.0.2,10.0.0.1,38456,80,0x0002,74
1.690601000,10.0.0.1,10.0.0.2,80,38456,0x0012,74
1.690631000,10.0.0.2,10.0.0.1,38456,80,0x0010,66
1.691726000,10.0.0.2,10.0.0.1,38456,80,0x0018,138
